0.5590209136331191,0.5667187885191054,0.5584469703750111
0.5640985640843822,0.5624641365211981,0.5625918784432201
0.5641914045192734,0.557234834673816,0.5613378795950986
0.5612094178387039,0.5572649879021417,0.5640740839086564
0.5633708676041391,0.5584796276405298,0.5607832606179325
0.5601482552431951,0.5594798642129711,0.5597344650751548
0.5704277733998774,0.5620221273568126,0.5612685485307213
0.5617174988913527,0.5612040972655207,0.5626763199717465
0.5601779638371781,0.5599613156252785,0.5544246385920804
0.5584703147353363,0.5544314167267484,0.5672208707914684
0.5703058123249299,0.568850430050904,0.5655328158080453
0.56839774826282,0.5660470453746043,0.5626250066648893
0.5653168224299066,0.5682084145805885,0.5651679549256097
0.5661447259246183,0.5673819527670074,0.5574479120092998
0.5621904668915321,0.5645531025936088,0.5605425028989386
0.5646068916894333,0.5636556501685294,0.5674750748634843
0.5640593912659903,0.5653220877859225,0.5656496420047734
0.5580468248992386,0.5637538243374989,0.5630476968137038
0.568608370467453,0.5618911128903123,0.5644611750132721
0.5675499955951018,0.5595755360972123,0.5699006886932264
0.5632373990951831,0.5567045950295012,0.5556588055954089
0.56756973487184,0.5576982399714107,0.5649982878827994
0.5664699453551914,0.5587069051878355,0.5654782570266925
0.5702955623632385,0.5556262936059547,0.5556280704909189
0.5684494382022471,0.563511217352811,0.5580343562673347
0.5709869561411187,0.5632583385051867,0.5549810439313628
0.5606550173317927,0.560575795951128,0.5659808868905932
0.567199559238364,0.563556292682927,0.5663632262594347
0.5668787046814501,0.5561651923768428,0.5551405777658527
0.5595903202846975,0.5660457556752937,0.5676927077842208
